Product.ID,Product.UID,Product.Name,ProductType.ID,User.ID,User.Company,Product.StatusID,Product.SKU,Product.Description,Product.WDescription,Product.InfoURL,Product.FilePath,Product.ImagePath,Support.Mail,Support.Phone,Support.URL,Product.SKUID,Product.CreateDate,Product.ModifyDate,Product.Price,Product.Hide,Product.Bundles,UserCategory.Name,UserCategory.ID,
"18456","19110","PDF Architect 5 - OCR Add-On","3","1001837","LULU Software (7270356 Canada inc)","1","","Save time from retyping old documents by turning any PDF, image, or a scanned document into a fully editable file with our advanced Optical Character Recognition Module.","","http://pdfarchitect.org","/1001837/b6d6aeb6-bd19-4160-9d9d-ba4dfe1284ab_PDF_Architect_4_Installer.exe","/1001837/5bc7095a-ca33-400a-94ed-f99b650748e1.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","665","12/13/2016 3:15:56 PM","1/23/2018 9:32:06 AM","40.0000","False","","PDF Architect 5","231",
"18413","19067","PDFsam Enhanced 4 - OCR Module","3","1001837","LULU Software (7270356 Canada inc)","1","","Transform any PDF file, image, or scanned document into a fully editable file with our advanced Optical Character Recognition feature.
","","","/1001837/e95a19e3-bf98-4485-926f-c913e01b11d2_PDFsam_Enhanced_Installer.exe","/1001837/2a71d6af-777b-43d8-b8e9-32640ce0bdfc.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","664","12/6/2016 3:46:51 PM","2/1/2018 9:53:00 AM","30.0000","False","","PDFSam 4","287",
"18412","19066","Upgrade to PDFSam Enhanced 4 - Professional","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution that will help streamline your workflow. It’s equipped with everything you need to customize, secure, and collaborate on your PDF documents.
","","http://sodapdf.com","/1001837/3dc36779-3f59-402d-968c-87075c2660a8_PDFsam_Enhanced_Installer.exe","/1001837/9c86b2f8-9012-4a9f-af5d-388205342bc9.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","663","12/6/2016 3:46:06 PM","2/1/2018 9:53:20 AM","99.0000","False","","PDFSam 4","287",
"18411","19065","PDFSam Enhanced 4 - Professional","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution that will help streamline your workflow. It’s equipped with everything you need to customize, secure, and collaborate on your PDF documents.
","","http://sodapdf.com","/1001837/3dc36779-3f59-402d-968c-87075c2660a8_PDFsam_Enhanced_Installer.exe","/1001837/9c86b2f8-9012-4a9f-af5d-388205342bc9.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","662","12/6/2016 2:34:15 PM","1/30/2018 10:30:29 AM","99.0000","False","","PDFSam 4","287",
"18410","19064","PDFSam Enhanced 4 - Standard","3","1001837","LULU Software (7270356 Canada inc)","1","","Get everything you need to edit, convert and insert elements into your PDF documents. Save time with our easy to use all-in-one package.
","","","/1001837/41b685d5-6458-4386-a110-a280d55bdc13_PDFsam_Enhanced_Installer.exe","/1001837/12582098-5098-4643-940e-15cedfdc022f.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","661","12/6/2016 2:31:00 PM","2/1/2018 9:53:34 AM","59.0000","False","","PDFSam 4","287",
"18409","19063","PDFSam Enhanced 4 - PRO + OCR","3","1001837","LULU Software (7270356 Canada inc)","1","","Get a complete PDF software solution equipped with all the modules, plus our innovative OCR (Optical Character Recognition) feature that allows you to create digital and editable versions of scanned documents and images.
","","http://sodapdf.com/modules-and-packages/pro-ocr","/1001837/1ebf1275-3bc5-473c-89ee-f424cc4e2cfd_PDFsam_Enhanced_Installer.exe","/1001837/b0201fd4-8ba3-4d42-bd59-1965e77172b2.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","660","12/6/2016 1:58:12 PM","2/1/2018 9:53:50 AM","129.0000","False","","PDFSam 4","287",
"18408","19062","PDFSam Enhanced 4 - Edit Module","3","1001837","LULU Software (7270356 Canada inc)","1","","Customize and modify your PDF files with our wide array of editing tools.","","","/1001837/cb9e93e1-b1a0-4d2a-8de3-2215cb2afdc0_PDFsam_Enhanced_Installer.exe","/1001837/e80164f8-42d2-4dfe-8362-efd55388cef0.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","659","12/6/2016 1:54:48 PM","2/1/2018 9:54:11 AM","30.0000","False","","PDFSam 4","287",
"18407","19061","PDFSam Enhanced 4 - Convert Module","3","1001837","LULU Software (7270356 Canada inc)","1","","Use our powerful conversion module to convert your documents with accuracy and without loss of information.
","","","/1001837/b41022a5-9e8b-4e09-9f38-02058c795dd5_PDFsam_Enhanced_Installer_1.exe","/1001837/bb0967af-8998-46b5-9854-587734edf371.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","658","12/6/2016 1:52:02 PM","2/1/2018 9:54:28 AM","19.0000","False","","PDFSam 4","287",
"18406","19060","PDFsam Enhanced 4 - OCR Add-On","3","1001837","LULU Software (7270356 Canada inc)","1","","Transform any PDF file, image, or scanned document into a fully editable file with our advanced Optical Character Recognition feature.
","","","/1001837/e95a19e3-bf98-4485-926f-c913e01b11d2_PDFsam_Enhanced_Installer.exe","/1001837/2a71d6af-777b-43d8-b8e9-32640ce0bdfc.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","657","12/6/2016 1:45:01 PM","1/30/2018 10:30:43 AM","30.0000","False","","PDFSam 4","287",
"18213","18867","deskPDF Creator XE","3","1001837","LULU Software (7270356 Canada inc)","1","","Create PDFs from any file format, including Word, Excel, PPT, and image in just seconds!","","","/1001837/a87b7fef-cded-456f-bd8a-e9649e2af43d_deskPDFCreator-XE-Setup.exe","/1001837/0c872619-c14d-41e0-96a1-0302303f88d0.png","info@sodapdf.com","","","651","10/27/2016 2:04:49 PM","10/27/2016 2:23:12 PM","10.0000","False","","Docudesk","184",
"18135","18789","PDF Architect Extended Download Protection","1","1001837","LULU Software (7270356 Canada inc)","1","","Protect your purchase with our Extended Download Service! We will keep a back-up copy of your digital files should you need to re-download them for any reason (in case of accidental deletion, new PC installation or any other problem).
","","http://www.lulusoftware.com","/1001837/b82a731d-cb33-4771-a201-433d2f468314_DLP_certificate.pdf","/1001837/8e9a7000-854f-48a3-9f73-b61374305db4.png","info@lulusoftware.com","","","648","10/11/2016 12:46:40 PM","3/15/2018 10:11:16 AM","14.9500","False","","PDF Architect X-Sells","162",
"17897","18551","Upgrade to Soda PDF Home Yearly Plan","2","1001837","LULU Software (7270356 Canada inc)","1","","All the essential features to create PDFs, convert to formats such as Word and Excel, edit the content of your files, insert page elements, and review and annotate your work. You can also access most features online, through your web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/c829b7f2-c6ed-4daf-b9c7-2e7d64ea622b.PNG","info@sodapdf.com","","","643","8/24/2016 10:05:05 AM","2/1/2019 2:57:01 PM","48.0000","False","","Soda PDF Anywhere","225",
"17833","18487","Upgrade to Soda PDF Premium Yearly Plan","2","1001837","LULU Software (7270356 Canada inc)","1","","All the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, and secure your PDFs. You can also access most features online, through your web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","/1001837/5c85ddd6-f79f-4f90-a34d-f13e38418436_Soda_PDF_Desktop_Installer.exe","/1001837/8c16fbdd-5d66-4fa9-88e8-8893a9b94d4d.PNG","info@sodapdf.com","","","642","8/16/2016 1:55:25 PM","4/24/2017 2:00:08 PM","84.0000","False","","Soda PDF Anywhere","225",
"17797","18451","Soda PDF 9 Home Maintenance","1","1001837","LULU Software (7270356 Canada inc)","1","","Get a FREE upgrade to the next version of Soda PDF as well as access to our Priority Technical Support for 12 months.
","","http://sodapdf.com","/1001837/7a0a3afe-9158-40c6-a1a6-b6780ae6a47e_soda-maintenance-program.pdf","/1001837/97733f51-15be-41ae-99bd-49d26203086c.jpg","vipsupport@sodapdf.com","","http://www.sodapdf.com/support.aspx","634","8/16/2016 11:44:47 AM","9/30/2016 2:40:21 PM","31.6000","False","","Soda PDF General X-Sells","140",
"17607","18261","Soda PDF 8 Standard - Rebill","3","1001837","LULU Software (7270356 Canada inc)","1","","Get everything you need to edit, convert and insert elements into your PDF documents. Save time with our easy to use all-in-one package.
","","","/1001837/21d9d0d4-446e-4727-814f-7c1908afbf47_Soda_PDF_8_Installer.exe","/1001837/a1f7fdb5-9383-4468-9cbe-1cebecc11101.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","631","8/3/2016 11:02:36 AM","8/3/2016 11:02:36 AM","59.0000","False","","Soda PDF 8","139",
"17538","18192","Soda PDF Premium Plus 2 Year","2","1001837","LULU Software (7270356 Canada inc)","1","","Our most advanced and comprehensive PDF plan, with all the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, secure your PDFs, use OCR, and send documents
 for e-signature. You can also access most features online, through any web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/98434066-8e0b-4d4e-b4ef-69c6e39ea21c.png","info@sodapdf.com","","","630","7/22/2016 10:58:31 AM","4/24/2017 2:05:05 PM","180.0000","False","","Soda PDF Anywhere","225",
"17536","18190","Soda PDF Home 2-Year Plan","2","1001837","LULU Software (7270356 Canada inc)","1","","All the essential features to create PDFs, convert to formats such as Word and Excel, edit the content of your files, insert page elements, and review and annotate your work. You can also access most features online, through your web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/9f704cf7-f6cb-415a-bb30-047539ab9a19.png","info@sodapdf.com","","","628","7/22/2016 10:36:21 AM","4/24/2017 2:05:17 PM","72.0000","False","","Soda PDF Anywhere","225",
"17470","18124","Soda E-Sign Unlimited","2","1001837","LULU Software (7270356 Canada inc)","1","","Soda E-Sign Unlimited allows you to prepare and send an unlimited number of documents for e-signature with just a few clicks. You can also get recipients to sign your documents via email, on any connected device, and you can check the status of your sent
 packages in real-time.","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product.
<br/><br/>
<b><a href="https://sodapdf.com/business/deployment/">See deployment options</a></b><br/><br/>
","","","/1001837/f98dc2e6-ea37-4d7d-b67c-b5469442458b.PNG","info@sodapdf.com","","","627","7/5/2016 9:42:24 AM","11/2/2018 2:12:56 PM","60.0000","False","","Soda PDF Anywhere","225",
"17469","18123","Soda PDF E-Sign 10-Pack","2","1001837","LULU Software (7270356 Canada inc)","1","","Soda E-Sign 10-Pack allows you to prepare and send 10 packages for e-signature with just a few clicks. You can also get recipients to sign your documents via email, on any connected device, and you can check the status of your sent packages in real-time.","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/976df869-4bbc-4210-b86e-c61c3fc40699.PNG","info@sodapdf.com","","","626","7/5/2016 9:41:49 AM","2/1/2019 3:01:01 PM","20.0000","False","","Soda PDF Anywhere","225",
"17457","18111","Soda PDF 9 - Enterprise","2","1001837","LULU Software (7270356 Canada inc)","1","","A perpetual license product designed for professionals. It is equipped with all the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, secure your PDFs, and
 use OCR. It also offers multiple deployment options for your convenience.","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
If you require licenses keys for GPO deployment, please contact our sales team.


","","","/1001837/fb5fe1b1-e3bf-4abb-bb70-296eacee2793.png","info@sodapdf.com","","","623","7/4/2016 4:20:27 PM","4/24/2017 2:04:31 PM","159.0000","False","","Soda PDF Anywhere","225",
"17456","18110","Soda PDF 9 - Premium","2","1001837","LULU Software (7270356 Canada inc)","1","","All the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, secure your PDFs.
","Please <a href="https://www.sodapdf.com/account/login/"> create an account or sign in</a> with the email you entered during your purchase to unlock your Soda PDF product. You will receive another email shortly with details on how to use and manage your product.
","","","/1001837/ab7e4bf3-396b-422d-94a4-6c2804332355.png","info@sodapdf.com","","","622","7/4/2016 4:19:43 PM","4/24/2017 2:05:27 PM","129.0000","False","","Soda PDF Anywhere","225",
"17455","18109","Soda PDF 9 - Pro","2","1001837","LULU Software (7270356 Canada inc)","1","","Soda PDF 9 Pro is equipped with all the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, and secure your PDFs.","Please <a href="https://www.sodapdf.com/account/login/"> create an account or sign in</a> with the email you entered during your purchase to unlock your Soda PDF product. You will receive another email shortly with details on how to use and manage your product.
","","","/1001837/221c2810-2224-4767-886c-d3e9273ba2ff.png","info@sodapdf.com","","","621","7/4/2016 4:19:21 PM","4/24/2017 2:03:54 PM","99.0000","False","","Soda PDF Anywhere","225",
"17454","18108","Soda PDF 9 - Home","2","1001837","LULU Software (7270356 Canada inc)","1","","All the essential features you need to create PDFs, convert to formats such as Word and Excel, edit the content of your files, insert page elements, and review and annotate your work.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/62d2a749-ef88-4dea-afdd-95b2b76e3d0a.png","info@sodapdf.com","","","620","7/4/2016 4:19:00 PM","4/24/2017 2:04:52 PM","79.0000","False","","Soda PDF Anywhere","225",
"17453","18107","Soda PDF Premium Plus Yearly","2","1001837","LULU Software (7270356 Canada inc)","1","","Our most advanced and comprehensive PDF plan, with all the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, secure your PDFs, use OCR, and send documents
 for e-signature. You can also access most features online, through any web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/54a20398-f4ea-45ec-bfb5-bf23b03a4da8.png","info@sodapdf.com","","","619","7/4/2016 4:17:49 PM","4/24/2017 2:04:46 PM","120.0000","False","","Soda PDF Anywhere","225",
"17452","18106","Soda PDF Premium Plus Monthly","2","1001837","LULU Software (7270356 Canada inc)","1","","Our most advanced and comprehensive PDF plan, with all the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, secure your PDFs, use OCR, and send documents
 for e-signature. You can also access most features online, through any web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/99ab3a6e-9f8a-4bf7-85fc-de19bb28005e.png","info@sodapdf.com","","","618","7/4/2016 4:14:46 PM","4/24/2017 2:04:42 PM","20.0000","False","","Soda PDF Anywhere","225",
"17451","18105","Soda PDF Premium Yearly Plan","2","1001837","LULU Software (7270356 Canada inc)","1","","All the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, and secure your PDFs. You can also access most features online, through your web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/48b2371d-5d75-4af9-a8ce-b4e0c0ed7fb0.png","info@sodapdf.com","","","617","7/4/2016 4:13:18 PM","2/1/2019 2:57:46 PM","84.0000","False","","Soda PDF Anywhere","225",
"17450","18104","Soda PDF Premium Monthly Plan","2","1001837","LULU Software (7270356 Canada inc)","1","","All the advanced features you need to create and convert PDFs, edit your files, insert page elements, review and annotate your work, create digital forms, and secure your PDFs. You can also access most features online, through your web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/a73a7f35-7642-4857-b4e3-0df3c28873ad.png","info@sodapdf.com","","","616","7/4/2016 4:11:42 PM","4/24/2017 2:04:13 PM","15.0000","False","","Soda PDF Anywhere","225",
"17449","18103","Soda PDF Home Yearly Plan","2","1001837","LULU Software (7270356 Canada inc)","1","","All the essential features to create PDFs, convert to formats such as Word and Excel, edit the content of your files, insert page elements, and review and annotate your work. You can also access most features online, through your web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/daf25021-50a0-4ff5-be49-779f23fb4676.PNG","info@sodapdf.com","","","615","7/4/2016 4:10:09 PM","2/1/2019 2:56:25 PM","48.0000","False","","Soda PDF Anywhere","225",
"17448","18102","Soda PDF Home Monthly Plan","2","1001837","LULU Software (7270356 Canada inc)","1","","All the essential features to create PDFs, convert to formats such as Word and Excel, edit the content of your files, insert page elements, and review and annotate your work. You can also access most features online, through your web browser.
","In order to unlock your Soda PDF product, you will need to create a password for your account and log in via the application. You will receive another email shortly at the email address you used during purchase with details on how to create your password and use your product. In the meantime, you can download the application via the download link below.
","","","/1001837/a6ea88f1-d611-4afd-b756-54fe0d043ecb.png","info@sodapdf.com","","","614","7/4/2016 3:50:29 PM","4/24/2017 2:04:38 PM","10.0000","False","","Soda PDF Anywhere","225",
"17037","17691","Upgrade to deskPDF Studio XE Professional","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution that will help streamline your workflow. It’s equipped with everything you need to customize, secure, and collaborate on your PDF documents.","","","/1001837/0b05be5b-5628-4425-92d4-9a837cceb15e_deskPDFStudioXE.exe","/1001837/344048db-642c-438c-9aa1-f7cd8ef5c839.png","info@sodapdf.com","","","612","4/4/2016 1:41:54 PM","11/8/2016 2:00:33 PM","40.0000","False","","Docudesk","184",
"17033","17687","Product Replacement Guarantee","3","1001837","LULU Software (7270356 Canada inc)","1","","Protect your purchase with our Product Replacement Guarantee! We will keep a back-up copy of your digital files should you need to re-download them for any reason (in case of accidental deletion, new PC installation or any other problem).
","","","/1001837/f4a9cb77-5faf-4ba9-9626-f883ed28a844_Product-Replacement-Guarantee-deskPDF_1.pdf","/1001837/d0e96350-e598-4a48-803a-9cc9aa5b5ab9.jpg","info@sodapdf.com","","","611","3/31/2016 4:18:09 PM","2/14/2019 3:24:29 PM","15.0000","False","","Docudesk","184",
"17032","17686","DeskPDF Studio XE OCR Add On","3","1001837","LULU Software (7270356 Canada inc)","1","","Transform any PDF file, image, or scanned document into a fully editable file with our advanced Optical Character Recognition feature.","","","/1001837/d274869c-e17c-42f7-833e-3f52dc46f0b4_deskPDFStudioXE.exe","/1001837/6089ec69-48ee-47f8-bd5c-7d8f5fa4e353.png","info@sodapdf.com","","","610","3/31/2016 4:09:08 PM","11/8/2016 2:01:34 PM","30.0000","False","","Docudesk","184",
"17031","17685","DeskPDF Studio XE OCR Module","3","1001837","LULU Software (7270356 Canada inc)","1","","Transform any PDF file, image, or scanned document into a fully editable file with our advanced Optical Character Recognition feature.","","","/1001837/eaa1b548-482e-4f71-86fb-0e80b392ebad_deskPDFStudioXE.exe","/1001837/9b4421cb-9928-46d9-ab86-8cdb0ecc54cd.png","info@sodapdf.com","","","609","3/31/2016 4:09:06 PM","11/8/2016 2:01:29 PM","30.0000","False","","Docudesk","184",
"17030","17684","DeskPDF Studio XE Convert Module","3","1001837","LULU Software (7270356 Canada inc)","1","","Use our powerful conversion module to convert your documents with accuracy and without loss of information.","","","/1001837/1b959b49-38f7-4e98-9c06-92a4e32988d9_deskPDFStudioXE.exe","/1001837/06af1d20-c841-4ce2-befd-d7021c355a91.png","info@sodapdf.com","","","608","3/31/2016 4:01:44 PM","4/6/2016 11:05:30 AM","20.0000","False","","Docudesk","184",
"17029","17683","DeskPDF Studio XE PRO + OCR","3","1001837","LULU Software (7270356 Canada inc)","1","","Get a complete PDF software solution equipped with all the modules, plus our innovative OCR (Optical Character Recognition) feature that allows you to create digital and editable versions of scanned documents and images.","","","/1001837/56c54c84-deda-422b-9278-776dd1a97e0a_deskPDFStudioXE.exe","/1001837/d346c193-3701-41ab-ac02-52f3f80c3fd1.png","info@sodapdf.com","","","607","3/31/2016 3:39:54 PM","11/8/2016 2:01:15 PM","129.0000","False","","Docudesk","184",
"17028","17682","DeskPDF Studio XE Professional","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution that will help streamline your workflow. It’s equipped with everything you need to customize, secure, and collaborate on your PDF documents.","","","/1001837/8553125f-5ccf-4e3f-85a0-b8dfc8796738_deskPDFStudioXE.exe","/1001837/80392f57-ecf2-42be-8d1a-3933ec865d21.png","info@sodapdf.com","","","606","3/31/2016 3:18:51 PM","11/6/2018 8:22:43 AM","99.0000","False","","Docudesk","184",
"17027","17681","DeskPDF Studio XE Standard","3","1001837","LULU Software (7270356 Canada inc)","1","","Get everything you need to edit, convert and insert elements into your PDF documents. Save time with our easy to use all-in-one package.
","","","/1001837/d78de7ee-47dd-438a-ad55-eec580152f9c_deskPDFStudioXE.exe","/1001837/88325c64-c933-4dea-91bf-4b4df13499bd.png","info@sodapdf.com","","","605","3/31/2016 3:10:07 PM","12/8/2017 8:51:54 AM","59.0000","False","","Docudesk","184",
"16993","17647","Soda PDF 8 Pro","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution that will help streamline your workflow. It’s equipped with everything you need to customize, secure, and collaborate on your PDF documents.","","","/1001837/b2b7be34-d3d9-4036-8001-b650cf557ce6_Soda_PDF_8_Installer.exe","/1001837/e04a175e-ce24-441f-bc7e-66bee0e65f75.png","info@sodapdf.com","","","602","3/17/2016 2:16:07 PM","10/18/2016 3:37:18 PM","99.0000","False","","Soda PDF 8","139",
"16224","16878","Product Replacement Guarantee","1","1001837","LULU Software (7270356 Canada inc)","1","","Protect your purchase with our Product Replacement Guarantee! We will keep a back-up copy of your digital files should you need to re-download them for any reason (in case of accidental deletion, new PC installation or any other problem).","","http://www.lulusoftware.com","/1001837/a065a9a2-5873-4d2a-a5ac-ad50d5f305c1_Product-Replacement-Guarantee-PDFsam.pdf","/1001837/8e9a7000-854f-48a3-9f73-b61374305db4.png","customersupport@upclick.com","","","590","10/15/2015 2:41:12 PM","12/4/2018 2:00:27 PM","4.9500","False","","PDFSam","165",
"16182","16836","PDFSam Enhanced Professional","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution that will help streamline your workflow. It’s equipped with everything you need to customize, secure, and collaborate on your PDF documents.
","","http://sodapdf.com","/1001837/3dc36779-3f59-402d-968c-87075c2660a8_PDFsam_Enhanced_Installer.exe","/1001837/9c86b2f8-9012-4a9f-af5d-388205342bc9.png","customersupport@upclick.com","","http://www.sodapdf.com/support.aspx","585","10/8/2015 2:03:02 PM","3/3/2016 11:29:28 AM","99.0000","False","","PDFSam","165",
"16147","16801","PDF Architect Backup Protection","2","1001837","LULU Software (7270356 Canada inc)","1","","Get a hard copy of your purchase and your license key! Ensure that the software you bought today will always be available to you, giving you the ability to restore it at any time.
","","http://fulfillment.upclick.com/","","/1001837/be5b5320-bdbb-48dc-b153-738a6a530079.png","support@lulusoftware.com","","http://sodapdf.com/","582","9/29/2015 11:35:52 AM","10/6/2015 2:20:44 PM","20.0000","False","","PDF Architect X-Sells","162",
"16145","16799","PDF Architect 4 - OCR Add-On","3","1001837","LULU Software (7270356 Canada inc)","1","","Save time from retyping old documents by turning any PDF, image, or a scanned document into a fully editable file with our advanced Optical Character Recognition Module.","","http://pdfarchitect.org","/1001837/b6d6aeb6-bd19-4160-9d9d-ba4dfe1284ab_PDF_Architect_4_Installer.exe","/1001837/5bc7095a-ca33-400a-94ed-f99b650748e1.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","581","9/29/2015 10:11:14 AM","12/6/2016 1:15:25 PM","40.0000","False","","PDF Architect 4","159",
"16087","16741","PDF Architect 4 - Professional Package","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/a18351c5-ac9f-4936-8e84-f884e2732eb5_PDF_Architect_4_Installer.exe","/1001837/0cbdbe27-5a22-4ae0-94a6-ac207f627bbd.png","customersupport@upclick.com","","http://support.pdfarchitect.org","578","9/24/2015 2:47:45 PM","1/24/2017 10:12:36 AM","109.0000","False","","PDF Architect 4","159",
"16085","16739","PDF Architect 4 - OCR Module","3","1001837","LULU Software (7270356 Canada inc)","1","","Save time from retyping old documents by turning any PDF, image, or a scanned document into a fully editable file with our advanced Optical Character Recognition Module.","","http://pdfarchitect.org","/1001837/d587e02a-f390-4479-a0fc-646f70b5e57b_PDF_Architect_4_Installer.exe","/1001837/5bc7095a-ca33-400a-94ed-f99b650748e1.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","576","9/24/2015 2:43:15 PM","7/20/2016 9:11:20 AM","40.0000","False","","PDF Architect 4","159",
"16081","16735","PDF Architect 4 - Insert Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/771db999-3af4-4190-aa91-07301ec7bcee_PDF_Architect_4_Installer.exe","/1001837/9cc2b572-9b9b-4fb9-ac6a-a2b555497575.png","customersupport@upclick.com","","http://support.pdfarchitect.org","572","9/24/2015 2:37:10 PM","2/2/2017 11:30:16 AM","10.0000","False","","PDF Architect 4","159",
"16080","16734","PDF Architect 4 - Edit Module","3","1001837","LULU Software (7270356 Canada inc)","1","",".","","http://www.pdfarchitect.org","/1001837/8acc9bf0-4748-4087-b24c-cab1c26ded0b_PDF_Architect_4_Installer.exe","/1001837/d8bf0284-04aa-46a7-b563-771f70aec101.png","customersupport@upclick.com","","http://support.pdfarchitect.org","571","9/24/2015 2:36:11 PM","2/23/2017 9:01:23 AM","30.0000","False","","PDF Architect 4","159",
"15932","16586","Soda PDF 8 OCR Add-On","3","1001837","LULU Software (7270356 Canada inc)","1","","Transform any PDF file, image, or scanned document into a fully editable file with our advanced Optical Character Recognition feature.
","","","/1001837/0f4d8d48-11ee-40d1-9106-d14cf81906b6_Soda_PDF_8_Installer.exe","/1001837/2a71d6af-777b-43d8-b8e9-32640ce0bdfc.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","569","9/8/2015 3:40:18 PM","4/11/2016 11:09:34 AM","40.0000","False","","Soda PDF General X-Sells","140",
"15931","16585","Upgrade to Soda PDF 8 Professional","3","1001837","LULU Software (7270356 Canada inc)","1","","Get our advanced PDF solution that will help streamline your workflow. It’s equipped with everything you need to customize, secure, and collaborate on your PDF documents.
","","http://sodapdf.com","/1001837/6e73a937-f59f-4ac9-90f0-fade631f737a_Soda_PDF_8_Installer.exe","/1001837/bd388149-238a-403a-9cc5-395494b86a0e.png","info@sodapdf.com","","http://www.sodapdf.com/support.aspx","568","9/8/2015 3:06:22 PM","6/27/2016 9:15:39 AM","40.0000","False","","Soda PDF 8","139",
